商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1061990,"未列名哺乳动物,改良...",129,菲律宾,73,千克,7,只,1400
1061990,"未列名哺乳动物,改良...",305,法国,32,千克,3,只,2600
1061990,"未列名哺乳动物,改良...",501,加拿大,59,千克,20,只,17600
2022000,冻带骨牛肉,307,意大利,4546,千克,0,—,29920
2023000,冻去骨牛肉,307,意大利,12895,千克,0,—,83362
2069000,其他冻杂碎（牛、猪杂...,138,阿联酋,25000,千克,0,—,35000
2071200,"整只鸡,冻的",307,意大利,5184,千克,0,—,9122
2071311,鲜或冷的带骨鸡块,307,意大利,5640,千克,0,—,9932
2071411,带骨的冻鸡块,124,蒙古,352941,千克,0,—,715966
2071411,带骨的冻鸡块,307,意大利,1185,千克,0,—,1629
2071411,带骨的冻鸡块,339,阿塞拜疆(2023年起停用),26394,千克,0,—,39520
2071419,其他冻鸡块,124,蒙古,294090,千克,0,—,634849
2071429,其他冻鸡杂碎,124,蒙古,24000,千克,0,—,17127
2072700,"火鸡块及杂碎,冻的",307,意大利,596,千克,0,—,3276
2081020,"冻兔肉,不包括兔头",301,比利时,123000,千克,0,—,588004
2081020,"冻兔肉,不包括兔头",305,法国,26000,千克,0,—,129854
3011100,淡水观赏鱼,129,菲律宾,289,千克,0,—,3659
3011100,淡水观赏鱼,244,南非,72,千克,0,—,191
3011100,淡水观赏鱼,309,荷兰,293,千克,0,—,7266
3011100,淡水观赏鱼,501,加拿大,171,千克,0,—,19048
3028910,鲜或冷的带鱼,501,加拿大,278,千克,0,—,5282
3028920,鲜或冷的黄鱼,501,加拿大,750,千克,0,—,14250
3028930,鲜或冷的鲳鱼,501,加拿大,40,千克,0,—,1520
3028990,其他鲜或冷的鱼,501,加拿大,1090,千克,0,—,12255
3031300,冻大西洋鲑鱼及多瑙哲...,124,蒙古,8000,千克,0,—,54800
3032300,冻罗非鱼,118,科威特,18108,千克,0,—,20548
3032300,冻罗非鱼,129,菲律宾,33800,千克,0,—,49561
3032300,冻罗非鱼,138,阿联酋,9855,千克,0,—,21024
3032300,冻罗非鱼,209,中非,61860,千克,0,—,108355
3032300,冻罗非鱼,224,肯尼亚,150770,千克,0,—,405434
3032300,冻罗非鱼,233,莫桑比克,52000,千克,0,—,96720
3032300,冻罗非鱼,235,尼日尔,72800,千克,0,—,155675
3032300,冻罗非鱼,244,南非,24000,千克,0,—,31550
3032300,冻罗非鱼,252,刚果民主共和国,174860,千克,0,—,572974
3032300,冻罗非鱼,301,比利时,249470,千克,0,—,329139
3032300,冻罗非鱼,305,法国,275208,千克,0,—,365868
3032300,冻罗非鱼,306,爱尔兰,15023,千克,0,—,23836
3032300,冻罗非鱼,307,意大利,20830,千克,0,—,33872
3032300,冻罗非鱼,309,荷兰,132398,千克,0,—,173628
3032300,冻罗非鱼,429,墨西哥,480260,千克,0,—,940045
3032300,冻罗非鱼,501,加拿大,117194,千克,0,—,204343
3032400,冻鲶鱼,252,刚果民主共和国,208000,千克,0,—,975000
3033900,其他冻比目鱼,501,加拿大,454,千克,0,—,1600
3034100,冻长鳍金枪鱼,312,西班牙,593694,千克,0,—,1938195
3034100,冻长鳍金枪鱼,617,萨摩亚,592600,千克,0,—,1959822
3034200,冻黄鳍金枪鱼,129,菲律宾,80780,千克,0,—,307680
3034200,冻黄鳍金枪鱼,312,西班牙,1414611,千克,0,—,3031213
3034300,冻鲣鱼或狐鲣,129,菲律宾,663117,千克,0,—,2068146
3034300,冻鲣鱼或狐鲣,244,南非,54960,千克,0,—,131904
3034300,冻鲣鱼或狐鲣,312,西班牙,102570,千克,0,—,120013
