商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,"其他牛,改良种用除外",110,中国香港,944165,千克,1569,头,4942898
1031000,改良种用猪,110,中国香港,14705,千克,262,头,99240
1039120,"其他猪,10kg≤重...",110,中国香港,52140,千克,1079,头,209781
1039200,"其他猪,重量≥50k...",110,中国香港,13852218,千克,125296,头,35853877
1042090,"其他山羊,改良种用除...",110,中国香港,13070,千克,440,头,112824
1051190,"其他鸡,改良种用除外...",110,中国香港,8091,千克,177020,只,55285
1061190,"其他灵长目动物,改良...",116,日本,587,千克,203,只,425500
1061190,"其他灵长目动物,改良...",133,韩国,748,千克,182,只,449591
1061190,"其他灵长目动物,改良...",502,美国,6040,千克,1870,只,3250575
1061490,"其他家兔及野兔,改良...",116,日本,2700,千克,900,只,19112
1061490,"其他家兔及野兔,改良...",122,马来西亚,16,千克,8,只,2590
1061490,"其他家兔及野兔,改良...",132,新加坡,9,千克,4,只,904
1061490,"其他家兔及野兔,改良...",133,韩国,1122,千克,396,只,41165
1061990,"未列名哺乳动物,改良...",110,中国香港,1,千克,36,只,180
1061990,"未列名哺乳动物,改良...",116,日本,341,千克,94,只,42956
1061990,"未列名哺乳动物,改良...",122,马来西亚,190,千克,32,只,3500
1061990,"未列名哺乳动物,改良...",132,新加坡,237,千克,115,只,33563
1061990,"未列名哺乳动物,改良...",133,韩国,1444,千克,748,只,131859
1061990,"未列名哺乳动物,改良...",136,泰国,671,千克,448,只,33007
1061990,"未列名哺乳动物,改良...",502,美国,143,千克,948,只,51926
1062020,食用爬行动物,110,中国香港,200,千克,200,只,5641
1062020,食用爬行动物,116,日本,3500,千克,3976,只,40475
1062020,食用爬行动物,132,新加坡,500,千克,750,只,5300
1062020,食用爬行动物,133,韩国,4100,千克,4225,只,48875
1062020,食用爬行动物,141,越南,67225,千克,35805,只,710384
1062090,未列名爬行动物,112,印度尼西亚,675,千克,33750,只,5063
1062090,未列名爬行动物,116,日本,31,千克,4,只,23150
1062090,未列名爬行动物,132,新加坡,4,千克,300,只,75
1062090,未列名爬行动物,133,韩国,543,千克,1700,只,6070
1062090,未列名爬行动物,143,中国台湾,56,千克,10980,只,3000
1062090,未列名爬行动物,304,德国,100,千克,5000,只,15204
1062090,未列名爬行动物,337,格鲁吉亚(2023年起停用),273,千克,19968,只,3195
1062090,未列名爬行动物,344,俄罗斯,90,千克,9000,只,1510
1062090,未列名爬行动物,502,美国,583,千克,3280,只,6090
1064990,"其他昆虫,改良种用除...",110,中国香港,4320,千克,1353000,只,5016
1069090,"其他活动物,改良种用...",116,日本,2,千克,500,只,1875
1069090,"其他活动物,改良种用...",132,新加坡,8,千克,1500,只,150
2023000,冻去骨牛肉,110,中国香港,60000,千克,0,—,496176
2031200,鲜或冷的带骨猪前腿、...,110,中国香港,267234,千克,0,—,1207913
2031900,其他鲜或冷的猪肉,110,中国香港,301621,千克,0,—,1222676
2032110,冻整头及半头乳猪肉,132,新加坡,47580,千克,0,—,557300
2032200,冻带骨猪前腿、猪后腿...,110,中国香港,692,千克,0,—,11835
2032900,其他冻猪肉,110,中国香港,2891918,千克,0,—,14378773
2032900,其他冻猪肉,122,马来西亚,26000,千克,0,—,67763
2032900,其他冻猪肉,242,塞拉利昂,11900,千克,0,—,24028
2044200,冻带骨绵羊肉,110,中国香港,90195,千克,0,—,967279
2044300,冻去骨绵羊肉,110,中国香港,81754,千克,0,—,688355
2045000,山羊肉,110,中国香港,1085878,千克,0,—,10048320
2050000,鲜、冷、冻的马、驴、...,116,日本,5338,千克,0,—,95059
2062900,其他冻牛杂碎,110,中国香港,5000,千克,0,—,3077
2069000,其他冻杂碎（牛、猪杂...,116,日本,230,千克,0,—,4783
2071100,"整只鸡,鲜或冷的",110,中国香港,5057847,千克,0,—,15454414
2071200,"整只鸡,冻的",110,中国香港,160620,千克,0,—,444737
2071311,鲜或冷的带骨鸡块,110,中国香港,63517,千克,0,—,223558
2071329,鲜或冷的其他鸡杂碎,110,中国香港,11770,千克,0,—,33627
2071411,带骨的冻鸡块,102,巴林,27000,千克,0,—,48007
2071411,带骨的冻鸡块,110,中国香港,1214096,千克,0,—,2275819
2071419,其他冻鸡块,102,巴林,819000,千克,0,—,1533522
2071419,其他冻鸡块,110,中国香港,4770632,千克,0,—,9011290
2071419,其他冻鸡块,122,马来西亚,2507976,千克,0,—,6666636
2071419,其他冻鸡块,337,格鲁吉亚(2023年起停用),422604,千克,0,—,687160
2071421,冻鸡翼（不包括翼尖）,110,中国香港,121225,千克,0,—,616319
2071429,其他冻鸡杂碎,110,中国香港,108,千克,0,—,33
2074100,鲜或冷的整只鸭,110,中国香港,1559728,千克,0,—,3433472
2074200,整只冻鸭,110,中国香港,199409,千克,0,—,484977
2074200,整只冻鸭,337,格鲁吉亚(2023年起停用),14940,千克,0,—,19719
