商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,其他牛，改良种用除外,121,中国澳门,47240,千克,63,头,263260
1039200,其他猪，重量≥50k...,121,中国澳门,140072,千克,1318,头,533085
1061990,"未列名哺乳动物,改良...",107,柬埔寨,6,千克,1,只,400
1061990,"未列名哺乳动物,改良...",115,以色列,0,千克,3,只,14
1061990,"未列名哺乳动物,改良...",121,中国澳门,0,千克,12,只,360
1061990,"未列名哺乳动物,改良...",302,丹麦,2,千克,122,只,41160
1061990,"未列名哺乳动物,改良...",330,瑞典,0,千克,4,只,120
2031900,其他鲜或冷的猪肉,121,中国澳门,42347,千克,0,—,239047
2032900,其他冻猪肉,121,中国澳门,53250,千克,0,—,277872
2044300,冻去骨绵羊肉,107,柬埔寨,2033,千克,0,—,34582
2071100,整只鸡，鲜或冷的,121,中国澳门,890119,千克,0,—,3530235
2071200,整只鸡，冻的,121,中国澳门,63612,千克,0,—,237436
2071311,鲜或冷的带骨鸡块,121,中国澳门,61240,千克,0,—,256936
2071329,鲜或冷的其他鸡杂碎,121,中国澳门,5469,千克,0,—,20916
2071411,带骨的冻鸡块,121,中国澳门,66000,千克,0,—,116307
2071419,其他冻鸡块,101,阿富汗,274272,千克,0,—,491087
2071419,其他冻鸡块,107,柬埔寨,912000,千克,0,—,1599705
2071419,其他冻鸡块,121,中国澳门,127036,千克,0,—,253177
2071419,其他冻鸡块,146,吉尔吉斯斯坦,82460,千克,0,—,136385
2071419,其他冻鸡块,611,巴布亚新几内亚,189600,千克,0,—,161213
2071421,冻鸡翼（不包括翼尖）,121,中国澳门,20650,千克,0,—,66237
2071429,其他冻鸡杂碎,107,柬埔寨,168000,千克,0,—,171992
2071429,其他冻鸡杂碎,121,中国澳门,36450,千克,0,—,16599
2074100,鲜或冷的整只鸭,121,中国澳门,138162,千克,0,—,377235
2074200,整只冻鸭,101,阿富汗,51720,千克,0,—,72023
2074200,整只冻鸭,107,柬埔寨,1248445,千克,0,—,1771879
2074200,整只冻鸭,121,中国澳门,34956,千克,0,—,79519
2074300,鲜或冷的鸭肥肝,107,柬埔寨,141440,千克,0,—,88895
2074400,鲜或冷的鸭块及杂碎,121,中国澳门,3919,千克,0,—,11185
2074500,冻的鸭块及杂碎,107,柬埔寨,329380,千克,0,—,490799
2074500,冻的鸭块及杂碎,121,中国澳门,1000,千克,0,—,3847
2074500,冻的鸭块及杂碎,347,乌克兰,22540,千克,0,—,25890
2075100,鲜或冷的整只鹅,121,中国澳门,51203,千克,0,—,350458
2075200,整只冻鹅,121,中国澳门,2789,千克,0,—,18202
2075400,鲜或冷的鹅块及杂碎,121,中国澳门,2099,千克,0,—,14801
2081020,冻兔肉，不包括兔头,101,阿富汗,600,千克,0,—,2870
2081020,冻兔肉，不包括兔头,352,捷克,47000,千克,0,—,207992
2089010,鲜、冷、冻的乳鸽肉及...,121,中国澳门,36665,千克,0,—,277341
2089090,其他鲜、冷、冻的肉及...,121,中国澳门,2172,千克,0,—,19490
2101200,干、熏、盐腌或盐渍猪...,121,中国澳门,5505,千克,0,—,52468
2101900,其他干、熏、盐腌或盐...,121,中国澳门,1275,千克,0,—,20997
2101900,其他干、熏、盐腌或盐...,609,新西兰,36,千克,0,—,752
2109900,其他干、熏、盐腌或盐...,121,中国澳门,3381,千克,0,—,14310
2109900,其他干、熏、盐腌或盐...,609,新西兰,200,千克,0,—,14000
3011100,淡水观赏鱼,247,坦桑尼亚,102,千克,0,—,900
